STATIONS_ID,MESS_DATUM,QN_3,FX.Windspitze,FM.Windgeschwindigkeit,QN_4,RSK.Niederschlagshoehe,RSKF.Niederschlagsform,SDK.Sonnenscheindauer,SHK_TAG.Schneehoehe,NM.Bedeckungsgrad,VPM.Dampfdruck,PM.Luftdruck,TMK.Lufttemperatur,UPM.Relative_Feuchte,TXK.Lufttemperatur_Max,TNK.Lufttemperatur_Min,TGK.Lufttemperatur_5cm_min,eor,ET0.Grasreferenzverdunstung
1766,2017-04-22 00:00:00 UTC,10,13.9,5,3,0,6,3.6,0,5.5,7.1,1017.5,7.5,69,11.1,2.6,0.6,eor,1.90864824359691
1766,2017-04-23 00:00:00 UTC,10,13.4,3.9,3,0.5,8,3.8,0,4.6,6.4,1017.6,6.1,69,10.7,1.1,-3.6,eor,1.73368021416851
1766,2017-04-24 00:00:00 UTC,10,13.7,4.4,3,2.7,6,2.4,0,5.7,7.7,1007.3,7.8,73,14.6,-0.6,-4.8,eor,1.67823040461054
1766,2017-04-25 00:00:00 UTC,10,14.6,5.1,3,0.1,6,7.4,0,5,6.7,1000.9,6.2,71,10.9,1.3,-2.5,eor,2.03936360980486
1766,2017-04-26 00:00:00 UTC,10,10.1,2,3,0,6,4.3,0,4.5,6,1005.9,4.4,75,11.4,-2.4,-5.8,eor,1.43461240918909
1766,2017-04-27 00:00:00 UTC,10,11,2.3,3,0,6,7.2,0,3.7,5.8,1009,5.5,68,12,-1.4,-5.4,eor,1.89811359787662
1766,2017-04-28 00:00:00 UTC,10,9.3,2.7,3,0,6,1.2,0,5.3,7.1,1007.8,5.7,78,12.1,-0.5,-4.7,eor,1.23513346714776
1766,2017-04-29 00:00:00 UTC,10,7.2,2.1,3,0.1,6,5.6,0,4.6,6.6,1011.5,7.5,65,12.9,2.7,-1.2,eor,1.94638615529816
1766,2017-04-30 00:00:00 UTC,10,13.4,3.9,3,0,0,13.2,0,3.6,6.3,1006.6,11.4,49,17.6,2.5,-2.9,eor,3.72960156503476
1766,2017-05-01 00:00:00 UTC,10,8.6,3.1,3,3.1,6,0.233,0,6.1,9,1005.26,10.9,69.46,14.8,8.5,7,eor,1.69295216318798
1766,2017-05-02 00:00:00 UTC,10,9.6,3.3,3,5.5,6,0.15,0,7.3,10.4,1010.29,9.1,90.25,13.3,7.3,7,eor,1.04318649465792
1766,2017-05-03 00:00:00 UTC,10,8.2,2.2,3,0.6,6,2.367,0,7.1,10.7,1013.64,11.2,81.42,16.4,7.2,4.3,eor,1.57895613862553
1766,2017-05-04 00:00:00 UTC,10,11.3,5.1,3,0.2,6,1.683,0,7.2,9.1,1013.69,9.7,75.96,12.9,7.3,7,eor,1.76221099096498
1766,2017-05-05 00:00:00 UTC,10,7.2,2.6,3,0.1,6,0,0,7.4,9.5,1014.25,7.8,89.79,9.2,5.9,2.3,eor,1.00376197781019
1766,2017-05-06 00:00:00 UTC,10,9.8,2.8,3,0,0,9.117,0,4.4,10.3,1007.4,12,75.5,18.2,4,1,eor,2.62928022468693
1766,2017-05-07 00:00:00 UTC,10,8.6,3.1,3,0,6,0.267,0,6.1,11.1,1007.92,12.6,77.33,17.8,6.7,3.3,eor,1.6073675508242
1766,2017-05-08 00:00:00 UTC,10,9.8,4,3,0,6,2.517,0,6.2,8,1013.15,9.2,69.13,13.9,4.2,-0.9,eor,1.96999644547731
1766,2017-05-09 00:00:00 UTC,10,8.2,2,3,0,0,6.983,0,4.8,6,1013.31,7.7,60.08,13,-1,-4.1,eor,2.26385952798733
1766,2017-05-10 00:00:00 UTC,10,9.1,1.8,3,0,0,10.45,0,4.6,6.8,1003.63,8.4,64.75,15.2,-0.1,-3.6,eor,2.61990760970521
1766,2017-05-11 00:00:00 UTC,10,8.7,2.4,3,0.9,6,8.933,0,4.1,9.2,994.15,15.2,55.63,23.5,3,0,eor,3.37852405553674
1766,2017-05-12 00:00:00 UTC,10,13.5,2.4,3,2.7,6,4.817,0,7.2,14.6,996.02,15.4,83.33,20,12.7,11.1,eor,2.20893743546563
1766,2017-05-13 00:00:00 UTC,10,10.6,2.8,3,1.1,6,5.133,0,6.2,13.4,1004.3,16.7,73.75,22.8,10.2,7.8,eor,2.64607238642465
1766,2017-05-14 00:00:00 UTC,10,13.2,3,3,0.1,6,7.75,0,4.5,12.1,1014.07,15.7,70.46,22.4,8.2,5.3,eor,3.04974266977515
1766,2017-05-15 00:00:00 UTC,10,7.7,2.1,3,0,6,12.583,0,4,9.2,1021.96,15.3,57.29,21.9,5.9,2.4,eor,3.83077372762197
1766,2017-05-16 00:00:00 UTC,10,7.7,2.4,3,0,6,1.767,0,7.3,12.6,1020.46,20.1,53.42,26,14.5,13.8,eor,2.90628797089219
1766,2017-05-17 00:00:00 UTC,10,10.1,3.1,3,0,0,11.183,0,4.8,13.5,1012.25,23.6,48.46,29.4,17.6,16.3,eor,5.22717242629588
1766,2017-05-18 00:00:00 UTC,10,8.2,2.6,3,0.8,6,2.267,0,6,16.1,1004.9,18.8,74.54,21.8,15.6,12.4,eor,2.35485479982178
1766,2017-05-19 00:00:00 UTC,10,9.8,3,3,13.6,6,0,0,7,14.7,1005.06,14.1,90.5,17.5,11.3,10.9,eor,1.31140499418266
1766,2017-05-20 00:00:00 UTC,10,10.1,2.9,3,0,0,7.8,0,3.5,10.6,1014.44,13.4,71.58,18.4,7.1,3.9,eor,2.84572512520665
1766,2017-05-21 00:00:00 UTC,10,6.7,1.4,3,0,0,9.75,0,4.7,9.7,1019.81,14.2,64.63,20.8,5.4,2.4,eor,3.15054943041933
1766,2017-05-22 00:00:00 UTC,10,10.1,2,3,0,0,13.467,0,4.8,10.3,1013.28,18.1,52.46,24.3,11.1,8.5,eor,4.44498524171113
1766,2017-05-23 00:00:00 UTC,10,13.2,4.2,3,0,0,7.883,0,6.4,11.5,1011.19,18.1,56.25,25,10.9,9.6,eor,4.12628027293603
1766,2017-05-24 00:00:00 UTC,10,8.7,2.8,3,0,0,3.717,0,6.5,11.1,1016.75,15.2,65.21,20.7,9.3,6.7,eor,2.6432398637921
1766,2017-05-25 00:00:00 UTC,10,8.7,2.8,3,0,0,8.683,0,4.1,12.7,1017.76,16.1,70.92,23.1,9.9,7.3,eor,3.29013885725798
1766,2017-05-26 00:00:00 UTC,10,11.3,2,3,0,0,14.85,0,0.2,13,1015.88,19.1,63.04,26.8,9.4,5.9,eor,4.6865083473916
1766,2017-05-27 00:00:00 UTC,10,9.8,2.9,3,0.2,6,14.883,0,0.5,14.5,1012.42,23.3,53.54,30.1,14.8,9.6,eor,5.72480533607132
1766,2017-05-28 00:00:00 UTC,10,10.3,2.4,3,0.8,6,9.233,0,4.7,16.6,1011.48,21.8,64.04,26.9,15.2,12.7,eor,4.13664916835225
1766,2017-05-29 00:00:00 UTC,10,6.7,2.1,3,0.1,6,12.867,0,5.6,18.6,1006.26,24.4,62.67,33.1,16.4,14.8,eor,5.10152913251532
1766,2017-05-30 00:00:00 UTC,10,11.7,4.8,3,0.5,6,3.717,0,6.3,17.5,1007.25,21.3,68.96,25.8,15.1,12.9,eor,3.48007774997385
1766,2017-05-31 00:00:00 UTC,10,9.4,4,3,0,0,6.133,0,4.6,12.4,1014.53,18.1,60.33,23.6,9.9,5.5,eor,3.7264294677238
1766,2017-06-01 00:00:00 UTC,10,6.7,1.6,3,0,0,14.8,0,2.3,10.3,1015.66,16.5,58.96,24.5,6.4,2.5,eor,4.38055586454243
1766,2017-06-02 00:00:00 UTC,10,6.2,1.7,3,0.1,6,12.5,0,4.1,12.7,1010.34,20.4,56.5,28.5,9.2,5.7,eor,4.54047928240394
1766,2017-06-03 00:00:00 UTC,10,11.5,2.7,3,2.4,6,4.517,0,7.1,16.5,1005.97,20.5,70.83,27.3,16.6,15.7,eor,3.08871653295746
1766,2017-06-04 00:00:00 UTC,10,10.1,3.4,3,2.1,6,2.683,0,6.7,13.1,1007.92,16.3,71.88,21.2,8.9,5.2,eor,2.52921625288412
1766,2017-06-05 00:00:00 UTC,10,8.7,2.2,3,0,0,9.483,0,4.9,10.2,1006.63,15.7,61.29,22.4,6.7,3.2,eor,3.57329781196292
1766,2017-06-06 00:00:00 UTC,10,17.5,5.3,3,1.8,6,6,0,5.7,11.2,995.48,16,62.42,20.2,12,9,eor,3.62132480252567
1766,2017-06-07 00:00:00 UTC,10,17.5,7.3,3,1.4,6,2.133,0,6.2,10.5,1003.18,13.8,66.08,16,12.1,11,eor,2.97067991948021
1766,2017-06-08 00:00:00 UTC,10,12.9,4.4,3,0,6,3.2,0,6.9,12.1,1008.25,17.5,61.54,23.8,11.6,11.4,eor,3.31057253717885
1766,2017-06-09 00:00:00 UTC,10,11.3,3.3,3,5.5,6,5.45,0,5.3,13.6,1005.95,16.8,71.13,20.8,9.7,6.6,eor,3.01125004398713
1766,2017-06-10 00:00:00 UTC,10,9.3,2.7,3,0,0,7.717,0,3.5,11.4,1013.13,17.2,61.38,23.2,8.4,5.4,eor,3.58825906726125
1766,2017-06-11 00:00:00 UTC,10,10.6,2.5,3,0.4,6,4.783,0,5.5,15.3,1009.26,20.7,64,28.3,14.2,11.5,eor,3.33655172568556
1766,2017-06-12 00:00:00 UTC,10,15.3,6.9,3,0,6,3.267,0,5.8,11.5,1008.73,17.2,58.96,20.2,14.6,13.2,eor,3.90709828302567
1766,2017-06-13 00:00:00 UTC,10,10.8,4.1,3,0,6,3.25,0,5.5,11.9,1012.42,16.5,64,20.7,9.8,5,eor,3.06117390859848
1766,2017-06-14 00:00:00 UTC,10,6.7,1.6,3,0,0,15.217,0,4.5,10.8,1013.16,17.1,59.63,25.1,6.5,2.3,eor,4.59789997743275
1766,2017-06-15 00:00:00 UTC,10,9.9,2.9,3,0,6,9.433,0,5.4,14.3,1007.72,21.4,58.08,30.4,13,8.5,eor,4.51296770912069
1766,2017-06-16 00:00:00 UTC,10,14.7,5.4,3,0,6,1.583,0,6,12.4,1012.97,16.9,64.92,20.4,11,8.3,eor,3.07082271666632
1766,2017-06-17 00:00:00 UTC,10,8.4,3.2,3,0,6,0.3,0,6.7,14.1,1018.61,16.9,72.58,21.9,10.5,7.9,eor,2.18603471762948
1766,2017-06-18 00:00:00 UTC,10,5.1,1.2,3,0,0,11.733,0,2.8,15.6,1018.58,20.5,67.83,28.5,11.1,7.6,eor,4.25414528342605
1766,2017-06-19 00:00:00 UTC,10,8.7,1.4,3,0,0,15.383,0,1.9,15.4,1013.75,23.6,57.5,31.2,14.1,11.1,eor,5.47777356337406
1766,2017-06-20 00:00:00 UTC,10,9.9,3.4,3,0,0,12.217,0,5.5,16.3,1011.63,21.7,64.25,28.7,13.7,11.9,eor,4.96505000635486
1766,2017-06-21 00:00:00 UTC,10,6.5,2.2,3,0,0,15.067,0,5.1,12.9,1011.66,20,57.83,28.3,11.1,9.3,eor,5.12897897680279
1766,2017-06-22 00:00:00 UTC,10,14.6,5,3,5.9,6,10.933,0,6.5,16.8,1003.85,25.3,56.38,35.6,16.4,13.3,eor,6.02392185621634
1766,2017-06-23 00:00:00 UTC,10,13.2,6.2,3,0,0,6.067,0,6.8,15,1007.51,21.2,60.63,26.2,17.6,17,eor,4.6301754662863
1766,2017-06-24 00:00:00 UTC,10,12.5,5.6,3,0,6,0,0,7.5,15.1,1007.52,18.1,72.75,19.7,16.1,16.5,eor,2.58508977241354
1766,2017-06-25 00:00:00 UTC,10,12.9,4.9,3,4,6,0.117,0,7.6,16.6,1004.58,17.6,82.63,20.1,15.9,15.2,eor,1.97430160001037
1766,2017-06-26 00:00:00 UTC,10,10.8,3.7,3,0,6,9.067,0,4.5,12.9,1006.36,17.7,65.29,22.1,11.6,7.7,eor,3.92506407162895
1766,2017-06-27 00:00:00 UTC,10,6.7,2.2,3,2.3,6,4.333,0,5.6,13.4,1003.43,16.6,70.5,21.6,9.8,6.7,eor,2.69249070992783
1766,2017-06-28 00:00:00 UTC,10,15.8,2.4,3,15.1,6,0.4,0,6,18.9,991.45,18.3,89.79,22.6,14.6,12.5,eor,1.6581652561426
1766,2017-06-29 00:00:00 UTC,10,9.3,2.2,3,0.7,6,0.65,0,6.8,17.1,991.03,17.1,88,20,14.1,12.5,eor,1.68717906906826
1766,2017-06-30 00:00:00 UTC,10,12.7,3.9,3,10.3,6,1.617,0,7.6,15.4,996.69,17.1,80.13,22.4,14.3,13.1,eor,2.19751299095233
1766,2017-07-01 00:00:00 UTC,10,9.1,3.5,3,0.1,6,2.1,0,6.7,16.2,1002.09,16.5,86.29,20.6,14.3,14.1,eor,1.97348427994089
1766,2017-07-02 00:00:00 UTC,10,13.2,4.1,3,0,6,4.667,0,5,13.9,1011.4,16.5,75.17,22.5,11.3,8.1,eor,2.80897667304422
1766,2017-07-03 00:00:00 UTC,10,11.7,3.7,3,0,6,8.95,0,4.6,12.2,1014.25,16.7,66.42,23.5,8,5.3,eor,3.72727321518271
1766,2017-07-04 00:00:00 UTC,10,9.8,2.4,3,0,0,8.817,0,6.2,12.2,1013.98,17.8,62.58,23.1,13.4,10.4,eor,3.72699141050718
1766,2017-07-05 00:00:00 UTC,10,5.8,1.9,3,0,0,6.067,0,5.5,14.4,1012.04,19.5,64,24.3,12.6,10.8,eor,3.28402027585771
1766,2017-07-06 00:00:00 UTC,10,7.7,1.8,3,2.8,6,11.267,0,4.8,15.6,1011.34,21.3,64.54,28.3,13,10.3,eor,4.37007429679308
1766,2017-07-07 00:00:00 UTC,10,10.1,3.1,3,0,6,7.8,0,6.5,19.6,1007.87,22.2,74.67,28.9,17,16.4,eor,3.79482245748783
1766,2017-07-08 00:00:00 UTC,10,7.5,2.6,3,0,0,3.1,0,6.7,17,1010.14,20.1,74,25.4,14.6,12.6,eor,2.69938845968711
1766,2017-07-09 00:00:00 UTC,10,5.1,2,3,0,0,7.483,0,6.4,15.2,1007.64,19.7,67.42,25.8,13.2,11.7,eor,3.48663924367995
1766,2017-07-10 00:00:00 UTC,10,12.3,1.7,3,7.2,6,2.317,0,6.9,18.1,1001.84,18.9,83.17,25.1,15.8,14.1,eor,2.13180975960318
1766,2017-07-11 00:00:00 UTC,10,15.1,3.3,3,5.4,6,2.983,0,6.9,16.7,1004.41,17.7,82.96,23.6,15.6,15,eor,2.27402316514104
1766,2017-07-12 00:00:00 UTC,10,15.1,3.1,3,19.4,6,1.467,0,6.1,15.1,1004.99,15,88,16.9,9.8,7.9,eor,1.694856541524
1766,2017-07-13 00:00:00 UTC,10,6.2,1.8,3,0,0,7.917,0,5.1,10.8,1015.37,14.6,67.88,20.4,7.4,5.4,eor,3.00919257810424
1766,2017-07-14 00:00:00 UTC,10,13.4,2.9,3,3.7,6,6.35,0,5.3,12.7,1010.28,15.4,74.29,21.6,9.1,6.7,eor,2.82775091944486
1766,2017-07-15 00:00:00 UTC,10,7.7,3.4,3,0,6,3.75,0,6.8,13.5,1015.08,16.8,72.33,21.8,12.6,12,eor,2.68321533580003
1766,2017-07-16 00:00:00 UTC,10,8.7,3.1,3,2.5,6,0.217,0,7,17.3,1015.69,18.5,80.71,22.2,15.6,14.4,eor,1.92218140624514
1766,2017-07-17 00:00:00 UTC,10,8.6,2.5,3,0,0,12.767,0,5.2,14.5,1016.11,18.6,69.92,23.5,13.2,10.1,eor,4.21881672764121
1766,2017-07-18 00:00:00 UTC,10,7.7,2.2,3,0,0,12.683,0,4.7,14.2,1013.57,19.7,64.33,26,10.9,7.9,eor,4.4075313386885
1766,2017-07-19 00:00:00 UTC,10,22.5,3,3,12.4,6,10.4,0,5.7,18.2,1004.67,23,66.63,32.1,18,16.2,eor,4.51809392722218
1766,2017-07-20 00:00:00 UTC,10,15.1,4,3,13.7,6,4.033,0,6.2,18.6,1002.98,20.8,77,26,16.9,14.8,eor,2.93657035604002
1766,2017-07-21 00:00:00 UTC,10,7.2,2,3,5.2,6,12.8,0,2.6,13.5,1007.55,18.9,64.08,24.4,12.2,10.2,eor,4.25998284470575
1766,2017-07-22 00:00:00 UTC,10,9.8,2.2,3,7.3,6,8.733,0,5.2,18,1005.32,21.2,74.13,27.8,16.7,15.7,eor,3.64553629563179
1766,2017-07-23 00:00:00 UTC,10,12.3,4.2,3,0.8,6,5.767,0,6.3,15.3,1006.09,17.3,78,21.2,13.8,12.7,eor,2.83352271611053
1766,2017-07-24 00:00:00 UTC,10,5.1,1.8,3,15,6,0.083,0,7.5,15,1003.42,15,88.38,17.3,13.5,13.1,eor,1.39457099117037
1766,2017-07-25 00:00:00 UTC,10,9.8,3.6,3,21.3,6,0,0,8,16.7,1001.49,15.6,94.21,18.3,13.8,13.6,eor,1.24186933149385
1766,2017-07-26 00:00:00 UTC,10,10.6,3.5,3,0.1,6,8.7,0,5.6,15.6,1002.04,18.7,74.38,23.5,14.9,12.8,eor,3.46467151732959
1766,2017-07-27 00:00:00 UTC,10,12.2,4.1,3,0.1,6,2.783,0,6.6,15.2,1000.62,19,70.17,22.8,12.7,10.5,eor,2.85149157264937
1766,2017-07-28 00:00:00 UTC,10,18.2,4.4,3,1,6,2.9,0,6.1,14.1,1004.65,17.2,72.54,20.8,12.9,10.4,eor,2.64499504851118
1766,2017-07-29 00:00:00 UTC,10,13.7,4.1,3,0.8,6,1.133,0,7.2,17.1,1004.61,20.2,72.54,23.7,15.7,15.3,eor,2.58495486771447
1766,2017-07-30 00:00:00 UTC,10,15.8,4.9,3,0.9,6,7.883,0,6.3,17.8,1001.85,21.8,69.92,26,16.9,15.2,eor,4.02422003393821
1766,2017-07-31 00:00:00 UTC,10,12.5,2.8,3,0,0,11.267,0,6,15.5,1007.4,19.5,71.25,24.6,13.3,10.9,eor,3.91639628596459
1766,2017-08-01 00:00:00 UTC,10,6.2,1.3,3,1.7,6,3.083,0,6.6,16.2,1008.55,19.1,74.46,23.9,13,11.2,eor,2.22561001744473
1766,2017-08-02 00:00:00 UTC,10,9.1,2.5,3,1.6,6,3.183,0,6.9,16.6,1010.49,18.5,80.67,24.7,13.1,11.3,eor,2.23176997044223
1766,2017-08-03 00:00:00 UTC,10,16.1,5.2,3,0.3,6,4.667,0,5.3,17,1004.07,20.4,72.25,24.3,17,14.5,eor,3.26959919066409
1766,2017-08-04 00:00:00 UTC,10,15.1,5.6,3,0,6,2.033,0,5.5,14.1,1005.27,18.9,64.75,22.9,14.9,12.1,eor,3.23052134244679
1766,2017-08-05 00:00:00 UTC,10,10.6,2.4,3,3.3,6,1.467,0,5.5,15.2,1008.39,15.7,84.96,20.8,11.5,9.3,eor,1.66152375699761
1766,2017-08-06 00:00:00 UTC,10,8.9,2.5,3,0,0,10.283,0,2.8,12.7,1015.7,15.8,73.29,21.9,9.4,6.6,eor,3.18978395378946
1766,2017-08-07 00:00:00 UTC,10,7.7,1.7,3,0,0,12.133,0,5.3,12.6,1012.64,17.6,66.58,24.9,10,7.4,eor,3.65369428217265
1766,2017-08-08 00:00:00 UTC,10,11,2.4,3,1.1,6,2,0,6.5,15.5,1004.02,17,80.67,21.8,11.3,8.8,eor,1.89597940734001
1766,2017-08-09 00:00:00 UTC,10,9.9,2.9,3,0,0,6.217,0,5.2,13.8,1009.22,16.5,75.67,21.8,11.7,8.7,eor,2.63430850960808
1766,2017-08-10 00:00:00 UTC,10,7.2,1.5,3,8.5,6,1.783,0,7.2,14.7,1013.43,16.9,77.88,21.9,11.6,10.4,eor,1.78931573047119
1766,2017-08-11 00:00:00 UTC,10,8.7,2.3,3,4.3,6,0.017,0,7.7,15.2,1010.58,14.9,90.25,17.4,13.7,13.5,eor,1.2390782782599
1766,2017-08-12 00:00:00 UTC,10,9.3,3.5,3,3.7,6,0.517,0,6.8,16.8,1008.06,15.9,92.21,20.1,13.7,11.4,eor,1.29076255634296
1766,2017-08-13 00:00:00 UTC,10,8.4,1.9,3,0.2,6,5.417,0,3.6,14.7,1013.71,16,82.08,20.8,9.9,7.8,eor,2.2031854311639
1766,2017-08-14 00:00:00 UTC,10,6.5,2,3,0,0,11.983,0,3.3,15.3,1013.93,18.6,72.92,25,10.1,7.5,eor,3.55072850896938
1766,2017-08-15 00:00:00 UTC,10,10.6,2.3,3,6.2,6,5.633,0,5.6,18.4,1009.21,21,75.21,26.7,16.4,14.6,eor,2.77283675751604
1766,2017-08-16 00:00:00 UTC,10,4.3,1.6,3,0,0,7.383,0,5.6,15.8,1014.29,19.2,72.63,23.4,15.7,14.1,eor,2.82011661175265
1766,2017-08-17 00:00:00 UTC,10,12.7,3.1,3,0.2,6,1.783,0,5.8,17.6,1009.33,19.3,78.67,23.6,15.3,13.7,eor,2.05751110165819
1766,2017-08-18 00:00:00 UTC,10,11.5,2.9,3,5.7,6,0.1,0,5.8,17.3,1006.27,17.1,88.58,20.5,13,11.8,eor,1.34948604705621
1766,2017-08-19 00:00:00 UTC,10,14.9,4.8,3,2.5,6,5.917,0,3.7,13.9,1009.53,14.7,83.58,19.4,11.9,10.6,eor,2.15264814197508
1766,2017-08-20 00:00:00 UTC,10,12.9,4.1,3,1.2,6,3.7,0,5.3,13.4,1015.05,15.3,77.71,19.8,12.5,10.1,eor,2.14338952158539
1766,2017-08-21 00:00:00 UTC,10,9.3,1.6,3,0,0,8.883,0,2.2,12.5,1016.91,14.4,78.63,20.5,7.1,4.6,eor,2.46863695129335
1766,2017-08-22 00:00:00 UTC,10,6,1.5,3,0,0,8.8,0,3.5,13.1,1015.25,15.4,76.79,21.8,9,7,eor,2.53621588458094
1766,2017-08-23 00:00:00 UTC,10,5.1,1.8,3,0,6,10.967,0,4,13.8,1010.37,17.8,69.33,24.5,8.6,5.8,eor,3.15675118531346
1766,2017-08-24 00:00:00 UTC,10,8.2,3.5,3,0,6,1.85,0,6.8,16.8,1009.3,18.9,77.5,23.1,13,10.1,eor,2.06731726751504
1766,2017-08-25 00:00:00 UTC,10,5,1.1,3,0,0,8.367,0,6.2,14.2,1011.95,17.1,75.54,23.2,9.5,6.6,eor,2.52008088543973
1766,2017-08-26 00:00:00 UTC,10,6.7,1.8,3,0,0,3.467,0,6.8,16.4,1009,19.3,73.96,25,14.1,11.4,eor,2.10399574741504
1766,2017-08-27 00:00:00 UTC,10,7.2,1.8,3,0,0,9.383,0,3,14.3,1012.22,17.1,75.96,23.1,11.1,7.7,eor,2.69389471421115
1766,2017-08-28 00:00:00 UTC,10,6.5,1.4,3,0,0,12.2,0,3.5,13.9,1012.75,18.4,68.96,25.5,9.7,7.3,eor,3.19011316953742
1766,2017-08-29 00:00:00 UTC,10,7.2,1.6,3,0,6,11.833,0,1.2,17,1007.77,21.4,68.88,29.5,14,11.3,eor,3.45391365809572
1766,2017-08-30 00:00:00 UTC,10,7,2.1,3,9.9,6,1.033,0,7,20.4,1001.65,21.6,79.58,25.7,16.8,14.8,eor,1.74503963780696
1766,2017-08-31 00:00:00 UTC,10,8.4,3.3,3,2.2,6,1.717,0,6.5,15.2,1008.63,15,88.42,18.2,8.5,6.2,eor,1.35916063711504
1766,2017-09-01 00:00:00 UTC,10,8.2,1.5,3,6.7,6,2.083,0,5.9,12.9,1014.41,12.8,88.29,19.6,7.6,5.3,eor,1.24435713033155
1766,2017-09-02 00:00:00 UTC,10,6.7,1.7,3,0,0,9.35,0,3.8,12.5,1013.55,14.2,79.75,20,7.9,5.9,eor,2.26086075865845
1766,2017-09-03 00:00:00 UTC,10,5.7,1.1,3,0,0,11.083,0,1.5,11.9,1010.67,13.2,80.21,20.3,6.2,4.3,eor,2.32148122071076
1766,2017-09-04 00:00:00 UTC,10,6.2,1.4,3,0,0,10.483,0,3.9,12.2,1009.82,15.1,74.63,23,8.5,5.8,eor,2.44906019207599
1766,2017-09-05 00:00:00 UTC,10,11.8,2.1,3,0,6,2.033,0,6.4,16.7,1010.2,17.8,81.88,23.9,10.4,8,eor,1.57318261105532
1766,2017-09-06 00:00:00 UTC,10,15.6,4.8,3,1,6,1.317,0,7,15.2,1007.72,16.3,81.46,19.1,12.7,11.6,eor,1.68946516169641
1766,2017-09-07 00:00:00 UTC,10,11,4.5,3,2.3,6,2.667,0,6.9,13,1007.56,15.5,74.75,19.2,13.1,12.1,eor,2.01630598188623
1766,2017-09-08 00:00:00 UTC,10,14.2,5.2,3,19.8,6,0,0,7.9,15.2,996.45,14.6,91.25,15.5,13.3,12.6,eor,1.03431430851892
1766,2017-09-09 00:00:00 UTC,10,11.8,3.3,3,3.9,6,3.05,0,5.9,13.7,991.06,13.6,88.33,18.6,9,7,eor,1.33022247705782
1766,2017-09-10 00:00:00 UTC,10,11.5,3.7,3,0,6,5.417,0,4.1,11.7,996.07,13.5,77.63,18.6,6.4,4.6,eor,1.88173682072552
1766,2017-09-11 00:00:00 UTC,10,14.9,6.5,3,0.1,6,2.933,0,6.4,12.4,990.21,15.3,71.42,18.1,13.3,12.1,eor,2.381780358149
1766,2017-09-12 00:00:00 UTC,10,14.7,5.6,3,10,6,4.983,0,5.1,12.2,997.66,14.5,74.42,18.3,10.8,8.4,eor,2.20141631905621
1766,2017-09-13 00:00:00 UTC,10,23.3,8.4,3,1.6,6,5.35,0,6.2,12,992.12,14.3,74.71,18.1,11.5,10.6,eor,2.4099583492278
1766,2017-09-14 00:00:00 UTC,10,16.8,6.2,3,7.5,6,1.45,0,5.8,12.1,994.93,11.8,87.33,14.7,10.6,9.3,eor,1.18284996734456
1766,2017-09-15 00:00:00 UTC,10,10.6,3.6,3,3.1,6,3.133,0,4.5,11.9,1004.2,11.8,86.13,15.5,8.2,6.5,eor,1.25620910778631
1766,2017-09-16 00:00:00 UTC,10,8.1,2.6,3,0,6,2.65,0,5.1,11.2,1004.38,11,86.13,15.6,7.2,5.1,eor,1.13169920729233
1766,2017-09-17 00:00:00 UTC,10,9.1,1.4,3,0.8,6,5.75,0,4.2,10.8,1006.78,10.2,87.42,16.4,5.7,3.3,eor,1.26582471529123
1766,2017-09-18 00:00:00 UTC,10,7.7,2,3,1.8,6,0.65,0,6.9,11.6,1007.63,10.3,92.38,14.7,6.7,5,eor,0.785347973955311
1766,2017-09-19 00:00:00 UTC,10,5.7,2.2,3,0,6,3.483,0,6.9,12,1011.13,12.1,85.17,15.4,9.5,8.1,eor,1.20527844304584
1766,2017-09-20 00:00:00 UTC,10,8.2,2.2,3,0.2,6,0.6,0,6.5,12,1013.87,11.8,87.58,15.8,8.2,6,eor,0.909322967758844
1766,2017-09-21 00:00:00 UTC,10,5.7,1.7,3,0,0,8.283,0,4.7,12,1014.35,13.2,80.75,18.9,7.8,5.5,eor,1.64567201984941
1766,2017-09-22 00:00:00 UTC,10,5.1,1.2,3,0,6,5.55,0,6.1,12.7,1014.35,13.5,82.75,18.9,7.8,5.5,eor,1.35016154216205
1766,2017-09-23 00:00:00 UTC,10,5.7,1.5,3,0,0,4.367,0,5.1,13.6,1017.38,13.6,87.79,18.2,8.6,6.3,eor,1.19650360564314
1766,2017-09-24 00:00:00 UTC,10,6.5,1.8,3,0,6,4.2,0,5,13.3,1016.93,13.7,86.08,19.8,8.3,6.5,eor,1.21291426169133
1766,2017-09-25 00:00:00 UTC,10,5.1,1.5,3,0,6,0.433,0,6,14.5,1015.76,13.9,91.13,16.8,9.8,7.1,eor,0.80538749473205
1766,2017-09-26 00:00:00 UTC,10,6.7,1.9,3,0,0,5.967,0,4.2,13.6,1016.59,13.7,87.92,18.9,9.9,7.1,eor,1.28515913689622
1766,2017-09-27 00:00:00 UTC,10,6.2,1.6,3,0,0,6.167,0,3.1,14.2,1017.28,14.5,87.08,20,9.5,6.8,eor,1.31952556553738
1766,2017-09-28 00:00:00 UTC,10,5.1,1.5,3,1,6,0,0,6,15.8,1016.68,14.8,92.92,17.5,11.6,9.5,eor,0.731632645046598
1766,2017-09-29 00:00:00 UTC,10,5.7,1.8,3,7,6,2.217,0,7,17.3,1013.89,17.2,88.71,21.7,13.9,12.4,eor,1.06171111628114
